Id,ItemType,IconName,Price,BP,EquipEffect,EquipPower,ThrowPower,ThrowEffect,NaturalGiftPower,NaturalGiftType,PluckEffect,MachineWaza,SortNum,ItemGroup,GroupID,FieldPocket,FieldFunctionType,BattleFunctionType,BattleUseLost,BattleBagSelect,BattleBagSelectTarget,NoSpend,SetToPoke,SlotMaxNum,WorkType,WorkCommon,WorkEffectGuard,WorkCritical,WorkAttack,WorkDefense,WorkSpeed,WorkAccuracy,WorkSpAttack,WorkSpDefense,WorkLevel,WorkPpSelTgt,WorkPpRcv,WorkPpUp,WorkStatusLimitCtrl,WorkStatusHp,WorkStatusAtk,WorkStatusDef,WorkStatusSpd,WorkStatusSAtk,WorkStatusSDef,WorkFriendly1,WorkFriendly2,WorkFriendly3,WorkRecvSleep,WorkRecvPoison,WorkRecvBurn,WorkRecvFreeze,WorkRecvParalyze,WorkRecvConfuse,WorkRecvMero,WorkRecvPower,WorkRevival,WorkEvolutional,WorkRecvNemuke,WorkRecvTousyou,WorkWazaDrunk,WorkAvoidUp,WorkOffenseUp,WorkOffDefInv
1861,ITEMTYPE_NORMAL,item_1861,3000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_EVOLUTION,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,ITEMTYPE_NORMAL,item_1862,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,ITEMTYPE_NORMAL,item_1863,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,ITEMTYPE_NORMAL,item_1864,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,ITEMTYPE_NORMAL,item_1865,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,ITEMTYPE_NORMAL,item_1866,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,ITEMTYPE_NORMAL,item_1867,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,ITEMTYPE_NORMAL,item_1868,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,ITEMTYPE_NORMAL,item_1869,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,ITEMTYPE_NORMAL,item_1870,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,ITEMTYPE_NORMAL,item_1871,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,ITEMTYPE_NORMAL,item_1872,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,ITEMTYPE_NORMAL,item_1873,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,ITEMTYPE_NORMAL,item_1874,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,ITEMTYPE_NORMAL,item_1875,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,ITEMTYPE_NORMAL,item_1876,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,ITEMTYPE_NORMAL,item_1877,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,ITEMTYPE_NORMAL,item_1878,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,ITEMTYPE_NORMAL,item_1879,2000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,ITEMTYPE_NORMAL,item_1880,0,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,TRUE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,ITEMTYPE_EQUIP,item_1881,20000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,ITEMTYPE_EQUIP,item_1882,30000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,ITEMTYPE_EQUIP,item_1883,30000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,TRUE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,ITEMTYPE_EQUIP,item_1884,15000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,ITEMTYPE_EQUIP,item_1885,20000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,ITEMTYPE_EQUIP,item_1886,20000,0,SOUBI_NONE,0,30,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,255,ITEMGROUP_NONE,0,FPOCKET_OTHER,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,ITEMTYPE_NORMAL,item_1888,0,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,1,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,ITEMTYPE_NORMAL,item_1889,120,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,2,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,ITEMTYPE_NORMAL,item_1890,110,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,3,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,ITEMTYPE_NORMAL,item_1891,130,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,4,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,ITEMTYPE_NORMAL,item_1892,250,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,5,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,ITEMTYPE_NORMAL,item_1893,300,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,6,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,ITEMTYPE_NORMAL,item_1894,320,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,7,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,ITEMTYPE_NORMAL,item_1895,90,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,8,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,ITEMTYPE_NORMAL,item_1896,100,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,9,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,ITEMTYPE_NORMAL,item_1897,140,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,10,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,ITEMTYPE_NORMAL,item_1898,200,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,11,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,ITEMTYPE_NORMAL,item_1899,280,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,12,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,ITEMTYPE_NORMAL,item_1900,120,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,13,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,ITEMTYPE_NORMAL,item_1901,260,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,14,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,ITEMTYPE_NORMAL,item_1902,300,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,15,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,ITEMTYPE_NORMAL,item_1903,300,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,16,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,ITEMTYPE_NORMAL,item_1904,0,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,17,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,ITEMTYPE_NORMAL,item_1905,0,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,18,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,ITEMTYPE_NORMAL,item_1906,0,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,19,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,ITEMTYPE_NORMAL,item_1907,0,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,20,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,ITEMTYPE_NORMAL,item_1908,0,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,21,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,ITEMTYPE_NORMAL,item_1909,90,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,22,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,ITEMTYPE_NORMAL,item_1910,100,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,23,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,ITEMTYPE_NORMAL,item_1911,120,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,24,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,ITEMTYPE_NORMAL,item_1912,130,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,25,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,ITEMTYPE_NORMAL,item_1913,90,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,26,ITEMGROUP_NONE,0,FPOCKET_PICNIC,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
