ItemName,Price,EquipEffect,EquipPower,PluckEffect,ThrowEffect,ThrowPower,NaturalGiftPower,NaturalGiftType,prevent_toss,selectable,FieldPocket,battlePocket,fieldUseFunc,battleUseFunc,partyUse,WorkRecvSleep,WorkRecvPoison,WorkRecvBurn,WorkRecvFreeze,WorkRecvParalyze,WorkRecvConfuse,inf_heal,guard_spec,revive,revive_all,WorkLevel,evolve,WorkAttack,WorkDefense,WorkSpAttack,spdef_stages,WorkSpeed,WorkAccuracy,WorkCritical,WorkPpUp,WorkPpRcv,hp_restore,hp_ev_up,atk_ev_up,def_ev_up,speed_ev_up,spatk_ev_up,spdef_ev_up,friendship_mod_lo,friendship_mod_med,friendship_mod_hi,WorkStatusHp,WorkStatusAtk,WorkStatusDef,WorkStatusSpd,WorkStatusSAtk,WorkStatusSDef,hp_restore_param,pp_restore_param,friendship_mod_lo_param,friendship_mod_med_param,friendship_mod_hi_param
ITEM_AUX_POWERGUARD,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DIRE_HIT_PLA,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CHOICE_DUMPLING,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TWICE_SPICED_RADISH,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SWAP_SNACK,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CASTER_FERN,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SEED_OF_MASTERY,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POKE_BALL_PLA_UNUSED,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1623,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ETERNAL_ICE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UXIES_CLAW,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AZELFS_FANG,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MESPRITS_PLUME,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_TUMBLESTONE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CELESTICA_FLUTE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_REMEDY,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FINE_REMEDY,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DAZZLING_HONEY,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_HEARTY_GRAINS,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PLUMP_BEANS,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SPRINGY_MUSHROOM,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_CRUNCHY_SALT,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_WOOD,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_KINGS_LEAF,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MARSH_BALM,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POKE_BALL_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GREAT_BALL_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_ULTRA_BALL_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FEATHER_BALL_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POKESHI_DOLL_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1645,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SMOKE_BOMB_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SCATTER_BANG_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STICKY_GLOB_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STAR_PIECE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MUSHROOM_CAKE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BUGWORT_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_HONEY_CAKE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_GRAIN_CAKE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BEAN_CAKE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SALT_CAKE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POTION_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SUPER_POTION_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_HYPER_POTION_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAX_POTION_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FULL_RESTORE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_REMEDY_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FINE_REMEDY_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SUPERB_REMEDY_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_OLD_GATEAU_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_JUBILIFE_MUFFIN_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FULL_HEAL_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_REVIVE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAX_REVIVE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAX_ETHER_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MAX_ELIXIR_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STEALTH_SPRAY_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1672,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUX_POWER_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUX_GUARD_RECIPE_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_DIRE_HIT_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUX_EVASION_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_AUX_POWERGUARD_RECIPE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_FOREST_BALM,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_IRON_CHUNK,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1680,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BLACK_TUMBLESTONE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SKY_TUMBLESTONE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1683,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BALL_OF_MUD,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_UNKNOWN_1685,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_POP_POD,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SOOTFOOT_ROOT,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SPOILED_APRICORN,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_SNOWBALL_PLA,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_STICKY_GLOB,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_BLACK_AUGURITE,8000,0,0,0,0,30,0,31,FALSE,FALSE,POCKET_ITEMS,BATTLE_POCKET_NONE,20,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
ITEM_PEAT_BLOCK,2100,0,0,0,0,10,0,31,FALSE,FALSE,POCKET_ITEMS,BATTLE_POCKET_NONE,20,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
ITEM_STEALTH_SPRAY,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_MEDICINAL_LEEK,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_VIVICHOKE,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITEM_PEP_UP_PLANT,0,0,0,0,0,0,0,TYPE_NORMAL,0,0,POCKET_ITEMS,BATTLE_POCKET_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
