Id,ItemName,ItemType,IconName,Price,BP,EquipEffect,EquipPower,ThrowPower,ThrowEffect,NaturalGiftPower,NaturalGiftType,PluckEffect,MachineWaza,SortNum,ItemGroup,GroupID,FieldPocket,FieldFunctionType,BattleFunctionType,BattleUseLost,BattleBagSelect,BattleBagSelectTarget,NoSpend,SetToPoke,SlotMaxNum,WorkType,WorkCommon,WorkEffectGuard,WorkCritical,WorkAttack,WorkDefense,WorkSpeed,WorkAccuracy,WorkSpAttack,WorkSpDefense,WorkLevel,WorkPpSelTgt,WorkPpRcv,WorkPpUp,WorkStatusLimitCtrl,WorkStatusHp,WorkStatusAtk,WorkStatusDef,WorkStatusSpd,WorkStatusSAtk,WorkStatusSDef,WorkFriendly1,WorkFriendly2,WorkFriendly3,WorkRecvSleep,WorkRecvPoison,WorkRecvBurn,WorkRecvFreeze,WorkRecvParalyze,WorkRecvConfuse,WorkRecvMero,WorkRecvPower,WorkRevival,WorkEvolutional,WorkRecvNemuke,WorkRecvTousyou,WorkWazaDrunk,WorkAvoidUp,WorkOffenseUp,WorkOffDefInv,prevent_toss,selectable,battlePocket,fieldUseFunc,battleUseFunc,inf_heal,guard_spec,revive,revive_all,evolve,spdef_stages,hp_restore,hp_ev_up,atk_ev_up,def_ev_up,speed_ev_up,spatk_ev_up,spdef_ev_up,friendship_mod_lo,friendship_mod_med,friendship_mod_hi,hp_restore_param,pp_restore_param,friendship_mod_lo_param,friendship_mod_med_param,friendship_mod_hi_param
665,ITEM_MEDICHAMITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
666,ITEM_HOUNDOOMINITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
667,ITEM_AGGRONITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
668,ITEM_BANETTITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
669,ITEM_TYRANITARITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
670,ITEM_SCIZORITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
671,ITEM_PINSIRITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
672,ITEM_AERODACTYLITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
673,ITEM_LUCARIONITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
674,ITEM_ABOMASITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
675,ITEM_KANGASKHANITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
676,ITEM_GYARADOSITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
677,ITEM_ABSOLITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
678,ITEM_CHARIZARDITE_Y,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
679,ITEM_ALAKAZITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
680,ITEM_HERACRONITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
681,ITEM_MAWILITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
682,ITEM_MANECTITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
683,ITEM_GARCHOMPITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
684,ITEM_LATIASITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
685,ITEM_LATIOSITE,,,0,,0,0,0,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
686,ITEM_ROSELI_BERRY,ITEMTYPE_NUTS,item_686,20,0,HOLD_EFFECT_WEAKEN_SE_FAIRY,0,10,0,60,TYPE_FAIRY,0,WAZA_NULL,37,ITEMGROUP_NUTS,50,POCKET_BERRIES,FIELDFUNC_KINOMI,BTLFUNC_NONE,TRUE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
687,ITEM_KEE_BERRY,ITEMTYPE_NUTS,item_687,200,0,HOLD_EFFECT_BOOST_DEF_ON_PHYSICAL_HIT,0,30,0,0,31,0,WAZA_NULL,51,ITEMGROUP_NUTS,51,POCKET_ITEMS,FIELDFUNC_KINOMI,BTLFUNC_NONE,TRUE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
688,ITEM_MARANGA_BERRY,ITEMTYPE_NUTS,item_688,200,0,HOLD_EFFECT_BOOST_SPDEF_ON_SPECIAL_HIT,0,30,0,0,31,0,WAZA_NULL,52,ITEMGROUP_NUTS,52,POCKET_ITEMS,FIELDFUNC_KINOMI,BTLFUNC_NONE,TRUE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_NONE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
689,ITEM_SPRINKLOTAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,ITEM_TM096,ITEMTYPE_WAZA,item_0351,1600,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_KAIDENPA,96,ITEMGROUP_WAZA_MACHINE,96,FPOCKET_WAZA,FIELDFUNC_WAZA,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
691,ITEM_TM097,ITEMTYPE_WAZA,item_0421,20000,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_SORAWOTOBU,97,ITEMGROUP_WAZA_MACHINE,97,FPOCKET_WAZA,FIELDFUNC_WAZA,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
692,ITEM_TM098,ITEMTYPE_WAZA,item_0330,12000,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_SUKIRUSUWAPPU,98,ITEMGROUP_WAZA_MACHINE,98,FPOCKET_WAZA,FIELDFUNC_WAZA,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
693,ITEM_TM099,ITEMTYPE_WAZA,item_0401,32000,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_AIANHEDDO,99,ITEMGROUP_WAZA_MACHINE,99,FPOCKET_WAZA,FIELDFUNC_WAZA,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,TRUE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
694,ITEM_TM100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,ITEM_POWER_PLANT_PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,ITEM_MEGA_RING,,,0,,0,0,0,0,0,31,0,,,,,POCKET_KEY_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,TRUE,FALSE,BATTLE_POCKET_NONE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
697,ITEM_INTRIGUING_STONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,ITEM_COMMON_STONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,ITEM_DISCOUNT_COUPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,ITEM_ELEVATOR_KEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,ITEM_TMV_PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,ITEM_HONOR_OF_KALOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,ITEM_ADVENTURE_GUIDE,ITEMTYPE_EVENT,item_703,0,0,SOUBI_NONE,0,0,FALSE,0,18,TUIBAMU_NONE,WAZA_NULL,1,ITEMGROUP_NONE,0,FPOCKET_EVENT,FIELDFUNC_NONE,BTLFUNC_NONE,FALSE,FALSE,FALSE,FALSE,FALSE,999,WORKTYPE_OTHER,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
704,ITEM_STRANGE_SOUVENIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,ITEM_LENS_CASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,ITEM_MAKEUP_BAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,ITEM_TRAVEL_TRUNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,ITEM_LUMIOSE_GALETTE,ITEMTYPE_DRUG,item_708,200,0,0,0,30,0,0,31,0,WAZA_NULL,46,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,1,1,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
709,ITEM_SHALOUR_SABLE,ITEMTYPE_DRUG,item_709,300,0,0,0,30,0,0,31,0,WAZA_NULL,47,ITEMGROUP_NONE,0,POCKET_MEDICINE,FIELDFUNC_RECOVER,BTLFUNC_RECOVER,FALSE,TRUE,TRUE,FALSE,TRUE,999,WORKTYPE_EffectPokemon,0,0,0,0,0,0,0,0,0,0,WORKPPSEL_NONE,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,1,1,0,0,0,0,FALSE,FALSE,BATTLE_POCKET_STATUS_HEALERS,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
710,ITEM_JAW_FOSSIL,,,1000,,0,0,100,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
711,ITEM_SAIL_FOSSIL,,,1000,,0,0,100,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
712,ITEM_LOOKER_TICKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,ITEM_BIKE_XY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,ITEM_HOLO_CASTER_FEMALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,ITEM_FAIRY_GEM,,,200,,0,0,30,0,0,31,0,,,,,POCKET_ITEMS,,,,,,,,,,,,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,0,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,FALSE,BATTLE_POCKET_NONE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
716,ITEM_MEGA_CHARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,ITEM_MEGA_GLOVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,ITEM_MACH_BIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,ITEM_ACRO_BIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,ITEM_WAILMER_PAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,ITEM_DEVON_PARTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,ITEM_SOOT_SACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,ITEM_BASEMENT_KEY_ORAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,ITEM_POKEBLOCK_KIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,ITEM_LETTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,ITEM_EON_TICKET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,ITEM_SCANNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,ITEM_GO_GOGGLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,ITEM_METEORITE_ORAS_DEFAULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,ITEM_KEY_TO_ROOM_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
